class_0,class_1,text
1,0,im going put pretty great boyfriend
1,0,victory belongs already done check attitude attitude winner fix
0,1,expected greyhound bus full aisle seat sucks
0,1,min warning already worlds fastest half football ever
0,1,sore back sore feet sore legs sore arms left heap corner cafe shops
0,1,ive going coffee day hours sleep sucks
1,0,church praiseteam practicewarmup
1,0,history music video gamery httpurlremoved
1,0,using wisdom crowds translate language httpurlremoved
0,1,fair men age better women men superficial know life isnt fair
0,1,mom country grandmothers funeral im alone dad tells grandad hospital found cancer
0,1,lecture probably mistake feeling okay morning feel crap may miss videogames night tonight
0,1,hate furnace heat thousand glowing suns ironic since hate wont produce heat
1,0,kinds fun new york im moving towards super excited see phase things
1,0,lemonade day
0,1,taking everything account job comp laptop internet troubles new place hmm murphy hope dead
0,1,service 101 wheres customers feedback form making mental note email subway laterthats bad girls behind counter
0,1,considerably less patient bull shit used
1,0,lol hilarious msi commercial httpurlremoved
1,0,911 memorial opens victims families nyc honors lives lost httpurlremoved
1,0,installed ibooks today phone surprised find many good books free
0,1,yes angry discriminated angry discriminate
1,0,ousted donna mayor mcdonalds httpurlremoved
1,0,really impressed
0,1,trying reassert
0,1,one dead three injured following explosion french nuclear plant httpurlremoved ht
0,1,big ben fails situational awareness test
1,0,yes im haha yes tho im gonna reget later today oh well
1,0,wipeout love good
0,1,lost trivia lot right answers time
1,0,takes entrepreneur gtgt httpurlremoved
0,1,angel died today
1,0,checking scala
0,1,fear ive lost mind going try shake sleeplessness get couple hours meaningless specks
1,0,love washington rain lt3 rain rt love oregon rain
0,1,right thinking eyes changed bc wonder harder read even glasses ondamn eyes getting worse
1,0,got good news cousin im happy
0,1,dislike awakened sound bedroom door forced open start day
1,0,love internet retired get enjoy classic summer time activities httpurlremoved
0,1,realized going miss heroes tonight bummer
1,0,excellent dog slowly carefully politely precisely raided tissues
1,0,watching bats take insects balcony slim picking winter
0,1,thats ignorant really
1,0,hard work perseverance day thanks green cab party better good im parched
1,0,love beer
0,1,said
1,0,18 inches snow tomorrow sooo excited
0,1,time boycott cashonly restaurants
0,1,woman 63 reported dead taylor house fire httpurlremoved
1,0,best ever comic strips httpurlremoved funny
1,0,summer temps burbank httpurlremoved
0,1,getting little stir crazy anything tonight friends hmm
1,0,thanks
1,0,qampa raincoats ana da silva httpurlremoved
0,1,lad came sat near station coughed amp choked perfume cloying went stand platform
1,0,yeah think waxes lol
1,0,night yall
0,1,press photos like make hate music httpurlremoved
1,0,letteringjs jquery plugin radical web typography httpurlremoved
1,0,would something see
1,0,time flies fun coding
0,1,spiderman unlimited actually awful remember
0,1,fear dad broken hes watching syfy original movie
1,0,yay found great video something youtube knew find great stuff
1,0,stephen colbert explains obamas taxtherich plan httpurlremoved
0,1,banana gets bad wrap
1,0,completely skipped yoga sesh play monopoly ipad addicting lost outlasted everyone else
1,0,smack skin golf balls driving range
0,1,yay wasp sting right nose thanks
0,1,one problem productive train tendency miss stop
1,0,backtoschool shoppin 5th grader trapper keepers
0,1,almost home feel like walking dead
1,0,gotta say pretty freakin awesome
0,1,def need 61
1,0,love mini geek times wife getting ready
0,1,bad thing bartender bowling alley knows name
1,0,happy saturday perfect day follow everyone
1,0,mindblowing proof great filmmaking web exclusive httpurlremoved
0,1,think need reread tweet
1,0,paper airplanes church good hair day fish tacos sunny skies good book stir fry new roommatessigh
1,0,hells kitchen enjoying slice new york city pizza wonderful thing
1,0,nodding
0,1,dinner one yellow tomato
1,0,hmmm prototype might need kick slump
1,0,say mean mean say say good boob day mean good boob day
1,0,much wood would woodchuck chuck woodchuck chuck norris
1,0,hmmm play hockey north week
1,0,character colouring done time background colouring
0,1,piece shit pc froze someone going walk surprise tomorrow morning
0,1,still remember time downloading service packs took longer actually applying
1,0,completed easiest dsl modem wireless router setup ever happiness
1,0,dog normally httpurlremoved btw name hercules go figure
0,1,today allergies kicking ass feel dizzy
1,0,im gonna send email address
1,0,youre goofy lol
0,1,one updates annoying leh check twitter im really bored via web
0,1,scottish ancestors horrified bought ceramic pie weights amp threw lentils id using since 2003
0,1,drinking social media win
0,1,hate automobiles simply worthless jetpacks please
1,0,better move county lol
1,0,podcast updated subscribe httpurlremoved
0,1,oil change timegrumble grumbleugh great way start day
0,1,pmssuch godgiven excuse behave badly
0,1,say right swollen glands fun
0,1,postal service reports massive billion loss us postal service reported annual loss 51 billion httpurlremoved
1,0,soon go place called gerlach
1,0,desperately trying figure kamikaze pilots wore helmets dave edison
1,0,creating tag clouds httpurlremoved
0,1,never get close mosh pit wear glasses theres great chance might lose lesson learned hard way
1,0,hope application works
1,0,awesome tell said congratulations
1,0,think well dinner one restaurants amp walk grounds satisfy curiosity
0,1,received phone call email text message almost simultaneously alert sounds time confusing
0,1,scoped search makes information harder find ux movement httpurlremoved
0,1,advertising make tweet though depending miracle whip rates icky sentiment could win
0,1,seem remember everyone hating amy winehouse fuck change
1,0,colin meloy wife written book kids httpurlremoved
1,0,super funny conversation metro
0,1,wow struck looking never done
1,0,congrats story
1,0,im chilis grill amp bar httpurlremoved
0,1,damn called mom phone really late leave
0,1,could describe one word would make terribly dull uninteresting person
1,0,louisiana income tax repeal advances httpurlremoved
1,0,yes thats roll
0,1,seized dulles cocaine clams httpurlremoved
1,0,thanks everyone came colchester gig really good fun also thanks supporting great
1,0,anyone use meal planning apps iproducts
1,0,day let insanity begin accurately let insanity continue
1,0,700 pictures gone picked 75 really good ones lot love digital cameras
1,0,like stats also like fishing sweets amp innovation love spending time wife
0,1,stop twittering damn movie text otherrr
1,0,put winning issue log yes put winning issue log
0,1,suddenly overwhelming sense doomdo panic take xanax xanax think doom unwarranted therefore mental
1,0,nice love membership expensive worth ozone pool
0,1,headsup memphis crazy number wrecks stopped traffic amp wrecks
1,0,need something kids today
1,0,youre tonight poledancing cause assembly required budos band httpurlremoved
0,1,rundown wordpress theme files httpurlremoved
0,1,rejected human nature change opinion protect hurt guilty
0,1,miss tom glavine
1,0,im seriously using techniques keep running around freakout circles lol
1,0,trained ioctane provision
0,1,ten years ago today dad passed away hate fathers day
1,0,time go fun
1,0,breaking news piaa basketball playoffs results httpurlremoved
0,1,car got keyed stepping whole foods ten minutes mother fuckers
1,0,boiled purple potatoes roasted butternut squash collard greens sesame ginger salmon whatchoo got httpurlremoved
1,0,whiskers chinny chin chin
0,1,pizza place closed early tonight
1,0,warm yay spring
0,1,mentioned lately tired coughing fits yeesh
1,0,ace lunch restaurant brilliant amazing decks thats summer
1,0,good night sleep tight
0,1,feel terrible today feel guilty making work
0,1,string impossibly euphoric days followed happy day well expect really
0,1,oh hate talking phone especially negotiating even especially everyone office hear
1,0,lmao yeah remember
1,0,love like wolf loves
1,0,great teams vs great leaders
0,1,photo httpurlremoved
1,0,tv baseball httpurlremoved
1,0,need kit kat
0,1,wait people still print stuff
1,0,im getting inspired run love feeling
1,0,feel
0,1,thought couldnt hate sex pistols already go make fucking perfume fuck john lydon
1,0,success gnomedo ftw yet
1,0,good morning disney world
1,0,picture graph venn diagram gt 1000 words indexed observations index cards httpurlremoved
1,0,vodka gummy bears httpurlremoved
0,1,legislative commission considers initial map httpurlremoved
1,0,freedom
0,1,fell asleep sofa reading woke amp capped today losing contact lens taking
0,1,worse thing graveyard shift winter go getting dark leave dark
1,0,didnt know give us shout next time
0,1,lost fave pen
1,0,thanks everyone organized presented assisted educational fun exciting time
1,0,lunch speakers
1,0,celebrate moms birthday lawn bowling mexican food happy birthday mom
1,0,thinking painting
0,1,well thats depressing httpurlremoved
1,0,pretty good powernap layzeboy office chair benefits
1,0,beyond excited vegas wedding week fun november please hurry
1,0,3yo well behaved pta meeting dont know got lucky
1,0,dear happy birthday sweet friend hope best birthday ever lt3 miss
1,0,think mom pocket tweeted httpurlremoved
1,0,israel palestinians wrap latest round peace talks without announcing breakthrough httpurlremoved
0,1,false appearance security bad security
1,0,found 20 euro note wallet tucked euro notes pleased easily pleased yes shut
0,1,wow im little hungover didnt even drink much
0,1,problem curling couch rainy day watch game game might get rained
1,0,searching database papers library
1,0,omgomgomgomg smiles crossing fingers lt3333333333
1,0,frickin awesome
1,0,bark ball woof away httpurlremoved
0,1,raining would hate know streets flooded
0,1,many people angry facebook changes demand money back oh wait
0,1,wtf jackass threatened parents parked car outside house amp someone deflated tyres police nothing
0,1,really hate bus stop moms
0,1,need watch amazing movies bookshelf full wonderful wonderful standbys always busy lame
1,0,swim opposite direction
1,0,uss george washington return yokosuka httpurlremoved
1,0,hemingways sprinkles patrons httpurlremoved
1,0,hey beautiful youre always radar
1,0,give cute guy email thanks kidding
1,0,ever play roulette always bet black
0,1,urgh hate baby sleeps face everytime roll rolls back going sit watch
0,1,actually got several really cute ones playing balloon ones hat total crap
1,0,ha made deliciousness id eat often
0,1,someone said something record know get serious hot water later staying piece feel bad
0,1,google news retains search query httpurlremoved click news link left httpurlremoved
1,0,omg used facial recognition stuff awesome
0,1,soon youll able feel gums
1,0,could animal would either warthog hawk
1,0,seems like good breakfast lunch day
1,0,thanks helping account
1,0,listening
0,1,drinking milk weeping el fogancito like small child small child whose mouth fire burns burns
0,1,boers killed boers suddenly known one gets snuffed media old news
1,0,trying site
0,1,egypt authorities create new obstacles journalists media watchdog says httpurlremoved
0,1,lesson learned driving sandwich one hand phone look bite cold hard plastic tastes pretty bad
1,0,brilliant traffic strategy nobody talking httpurlremoved
0,1,people staring wonder httpurlremoved
1,0,omg theres chicago maybe ill get lucky amp get meet maybe im really good shell make bday drinks
1,0,anyone use ewish store website work feedback
1,0,hannahs best friend joined twitter anyone reading spare moment could send tweet say hey please
1,0,jackwagon
0,1,crock shit
1,0,merry christmas eve safe traveling today im call working home get day use l8tr working holiday
0,1,determines shouldnt published
0,1,4yo came home preschool another goose egg poor little noggin second one week
1,0,photo oscar wilde digimon httpurlremoved
1,0,funny yankee accent catch guard
0,1,sudden wicked headache feel rather exhausted wtf
0,1,tunisia apparent suicide triggers youth protests unemployment httpurlremoved
1,0,creative
1,0,show yo sticker dont tell cant wear httpurlremoved
1,0,heading soon hang cutie nephews quinn maddox love little guys
1,0,love banter bring hey seen httpurlremoved
0,1,73 tweets made 50000 tweets im little embarrassed
1,0,woooooooo
1,0,take look book reading rainbow
0,1,hate second sock look like first always worries
0,1,going seconds video httpurlremoved
1,0,back class play cto relax homework setup dual boot desktop
1,0,thank honored included
1,0,tshirt tells story life httpurlremoved
1,0,ill report back findings
1,0,businesses need satisfaction surveys httpurlremoved
1,0,added photo httpurlremoved
0,1,would rather someone nag typo phone use wrong word
0,1,national weather service issued severe thunderstorm warning 1115 pm warns people seek shelter indoors
1,0,good sunday afternoon reread functional programming matters httpurlremoved
1,0,snow actually good tonight httpurlremoved
1,0,finally love movie
0,1,know depth mans ridiculousness started shopping dog travel bag
0,1,like abuse looking travel agency windows dreaming going somewhere else
1,0,gotcha big fan things syncing across devices
1,0,packing night kind sleep well amp sweet dreams everyone
0,1,see movie boring
1,0,check footwork httpurlremoved
1,0,haha im challenge bring
1,0,could send cd
0,1,lets try sleep thing see works tonight
0,1,lived city years never drove didnt even get license moved
1,0,also read blogpost host useful thanks
1,0,hi ho hi ho farmers market go
1,0,want project writers videos funnier 100 years worth two half men might even watch tv
1,0,smell good httpurlremoved
0,1,perks
1,0,avenue soundtrack good mood
1,0,im learning crochet slouchy beret beanie things first go actually moderately successful crocheting good
0,1,convicted sex offender reportedly confesses fondling girl rv park httpurlremoved
0,1,havent upgraded browser
1,0,anyone needs ride nates party let know asap
1,0,see tonight
1,0,kudos great job twitter enhance customer service companies take notice
1,0,yes went well
0,1,officially one people panic attack grocery store wawmp fucking wawmp
1,0,cup tea
1,0,home refi go enough cash add room yay
1,0,ladies call beardog
0,1,thought totally way around
0,1,ruok well came lunch scraped car httpurlremoved
1,0,hey lady youre busiest person know id still love see friend would love meet
0,1,dead extremists clash protesters greece httpurlremoved
0,1,took hour get home work tonight sigh
1,0,rt looking aerospace job dozens openings httpurlremoved
1,0,seeing andrew bird play ol alma mater
0,1,13 hour days suck dead core switches oh well coulda worse back running like normal first thing morning
0,1,still think meant say still
0,1,america hell wrong httpurlremoved
1,0,set tri cities hobby show httpurlremoved
0,1,grinch steals toys intended pediatric patients st josephs hospital httpurlremoved
1,0,e3 day one come microsoft tell ill spending money fall right release schedule rather meh
0,1,hint dont like certain fish taco politician said dont email complaint email people dont like
0,1,roommates worst
1,0,mean cant wear bermudas black socks
1,0,rt really amazing super scary time httpurlremoved
1,0,love girlfriend favorited tweets
0,1,totally forgot today wanted watch fail part
0,1,idea stomach upset vomiting definitely something ate
0,1,dead
1,0,made really good ny strip last night beautiful cut meat tater tots
0,1,take stinking paws damned dirty spammer core
0,1,difficult get good photo isnt
0,1,courier hermes awful
0,1,alright fuck chapters ive spent entirely long trying sign fucking account horrid piece shit give
0,1,heartbreaking poor kaftan lady tried hard
1,0,mine love
1,0,kind hope agree
1,0,welcome back
1,0,love local staff pep boys ive rarely experienced courtesy understanding
1,0,flickrs interestingness algorithm seems fondness fireworks interesting
0,1,ugh damn annoying rss feed url changed headsup given guess dump rss atom feeds
0,1,poor angry val
1,0,yes would definitely favor
0,1,failed bask lines long
0,1,damn job
0,1,ever appropriate call work ennui existential angst
0,1,well much pork roast amp pyrex dish httpurlremoved
0,1,think twitter full noise youre following wrong people
1,0,wicked hope worth two hour wait
1,0,day slowly warming
1,0,tweak twitter layout maximum influence httpurlremoved
1,0,glenn good choice interview started jsc together hes taught classes good job
0,1,april 1st single annoying day internet read book
0,1,damn tj maxx
1,0,time showing tomorrow trying plan day
0,1,oops sorry responded wrong tweet bad
1,0,whoo hoo inbox nice
0,1,city hall drove last night immna miss los angeles httpurlremoved
1,0,dont look world turned 30
0,1,head killing thought exercising would help bc endorphins nope wrong hate migraines
0,1,lots hate nielsen heres thing know nielsens sample accurate wrote paper new data
1,0,sweet dreams
1,0,noted
1,0,got interwebs
0,1,heat dome covers million square miles weather msnbccom httpurlremoved via
0,1,pretty much suck class use assault
1,0,peas page 164 httpurlremoved
1,0,selling corn
0,1,hehe know mean usually drives crazy hours
0,1,ready head homebabysitting twice one day plus waking early tired girlie
0,1,well disappointed new sign design
1,0,interesting idea
0,1,pcs slow might time upgrade still trying justify cost though
0,1,rt beats kreayshawn blasting weeks ago
0,1,hell deal
0,1,ok heck airport shuttle hotel exhausted
1,0,hanging boys tonight
0,1,yet another day campus httpurlremoved
1,0,nice ill give shot
0,1,next depressing news dc 2nd expensive beer prices nation httpurlremoved
0,1,bastards
1,0,thank
0,1,nearly awesome
1,0,take walk afternoon explore area
1,0,ask question
1,0,bart train headed embarcadero awesome
0,1,trying follow dads successful advice write cv make full horrible bigification makes shudder
0,1,sadly worse one decided ssh machine root fuck apache managed plesk
0,1,walking work sf holy deja vu hills get steeper
0,1,breaking news motorcyclist dies injuries crash truck carbondale httpurlremoved
0,1,sad entire community thoughts prayers
1,0,taking nap heading back columbia
1,0,love net rt tumblr dedicated women looking dissatisfied bed man love internet httpurlremoved
0,1,come caffeine something already
1,0,im driving home coffs harbour cold cider picnic sounds great
1,0,cute
0,1,fucking kidding yet another stupid crap destination film thats im taking producing license away
0,1,im sorry
1,0,starting feel like home thanks prayers
1,0,ampersand 27th letter alphabet kids finished per se httpurlremoved
1,0,oh man love em
0,1,trent reznor lost muchness
1,0,ha rt barbie popular buy friends
0,1,listening latest drugged mj recording
0,1,arent good dirty talk
1,0,lol least got vip treatment way home
1,0,watched train today love show
1,0,liked im big pilsner guy surprisingly first left hand
1,0,like rt jamie shuttleworth move unique selling proposition unique service proposition
1,0,like content king creativity queen via
1,0,drafting fantasy team first time years need team name creative ideas
1,0,rt habits highly effective creative directors httpurlremoved good advice left silencing acct team
1,0,simple daily habits ignite passion httpurlremoved via
1,0,golf new 46 panny unbelievable cant wait open ill host viewing party
1,0,top twitter tools social media community managers httpurlremoved via
1,0,new lil wayne album good
1,0,watched kick ass today gf great film
0,1,condensation kill tv
1,0,50 fish fingers cans beans gone 30 seconds american football players
1,0,thats perfectly normal
1,0,wants coown chicagos old post office shes really diamond rough httpurlremoved
1,0,thanks scored sweet seats go bulls
0,1,helter skelter meant loud raw dirty amp bands right
1,0,asset
1,0,excellent use technology
0,1,dont normally watch happened turned tv already crying like loser
1,0,eat werthers original next
1,0,ah thats true well dont afraid ask lot questions ask see shes shes
0,1,sorry loss
1,0,dang started download itit might done morning lol
1,0,agree
1,0,wonder st john start corbiel tonight would interesting see think
1,0,love show httpurlremoved
0,1,figure well see fight end
0,1,minecraft cruel addiction
1,0,congrats
